Job_Title,Industry,Job_Status,AI_Impact_Level,Median_Salary_(USD),Required_Education,Experience_Required_(Years),Job_Openings_(2024),Projected_Openings_(2030),Remote_Work_Ratio,Automation_Risk,Location,Gender_Diversity,Growth_Rate,Risk_Category,Seniority,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.35,1.45,0.64
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.75,0.89,0.66
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.45,1.31,0.4
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.83,1.04,0.51
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.71,0.94,0.37
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.68,1.04,0.62
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.43,1.12,0.31
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.06,0.64,0.48
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.03,1.47,0.56
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.9,0.95,0.46
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.01,1.49,0.69
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.2,0.64,0.43
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.16,1.0,0.67
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.33,1.17,0.51
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.77,1.08,0.63
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.28,1.28,0.57
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.83,1.27,0.63
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.07,0.67,0.31
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.99,0.99,0.63
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.97,1.05,0.48
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.3,1.36,0.38
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.23,1.46,0.5
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.33,1.2,0.56
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.07,0.98,0.49
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.96,0.52,0.61
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.77,0.77,0.57
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.78,0.81,0.58
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.74,0.7,0.38
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.86,1.07,0.55
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.6,0.53,0.49
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.66,0.51,0.36
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.7,1.34,0.52
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.43,0.54,0.36
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.82,0.98,0.6
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.64,1.03,0.52
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.29,0.98,0.65
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.06,1.19,0.32
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.87,0.62,0.67
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.08,1.34,0.69
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.5,0.64,0.64
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.16,0.9,0.52
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.81,1.1,0.69
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.28,0.61,0.57
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.41,0.85,0.34
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.77,1.0,0.62
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.38,0.67,0.64
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.88,0.66,0.47
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.74,1.17,0.56
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.12,1.04,0.59
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.63,0.63,0.39
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.86,1.23,0.45
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.77,1.4,0.54
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.42,1.21,0.3
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.06,0.56,0.45
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.42,1.17,0.55
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.72,0.53,0.34
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.46,0.65,0.48
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.98,1.45,0.64
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.11,0.64,0.65
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.8,1.13,0.67
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.09,0.66,0.54
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.02,0.62,0.36
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.13,1.14,0.62
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.78,0.76,0.41
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.19,0.57,0.56
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.89,0.51,0.61
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.77,1.25,0.56
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.69,1.23,0.69
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.93,1.48,0.48
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.27,1.45,0.61
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.27,0.72,0.44
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.24,1.28,0.66
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.38,0.52,0.3
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.31,1.04,0.34
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.59,0.71,0.54
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.86,1.02,0.5
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.04,0.7,0.56
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.26,1.08,0.52
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.8,1.31,0.47
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.31,1.22,0.38
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.75,1.26,0.65
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.44,1.26,0.37
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.94,1.06,0.3
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.78,1.22,0.52
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.78,1.21,0.41
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.82,0.54,0.5
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.11,0.55,0.39
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.66,1.28,0.35
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.9,1.02,0.57
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.01,1.41,0.5
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.5,0.9,0.39
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.5,0.86,0.35
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.8,1.22,0.39
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.45,0.57,0.46
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.65,0.92,0.58
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.6,1.19,0.53
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.8,1.34,0.58
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.08,0.76,0.59
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.44,1.15,0.43
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.79,1.15,0.41
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.74,1.02,0.67
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.54,1.15,0.51
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.06,0.92,0.38
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.93,0.64,0.58
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.77,1.07,0.59
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.54,1.27,0.39
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.88,1.31,0.69
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.65,0.67,0.31
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.96,0.87,0.4
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.53,1.13,0.45
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.83,0.64,0.44
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.68,1.12,0.34
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.21,0.6,0.41
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.64,0.63,0.31
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.06,1.16,0.61
software engineer,IT,Decreasing,Moderate,107637.16,Associate Degree,1,4858,1243,9.85,29.38,Brazil,66.87,-0.7441333882256073,Low,Regular,0.89,0.83,0.55
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.68,0.52,0.5
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.87,1.28,0.61
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.32,1.37,0.7
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.79,1.02,0.48
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.26,0.75,0.66
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.28,1.32,0.33
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.06,1.46,0.31
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.91,1.31,0.39
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.39,1.37,0.49
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.19,0.81,0.59
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.44,1.11,0.36
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.79,0.57,0.49
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.34,1.23,0.53
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.72,0.78,0.43
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.21,0.62,0.63
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.44,1.34,0.4
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.97,1.47,0.65
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.51,1.04,0.4
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.54,1.0,0.4
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.9,0.55,0.65
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.37,1.31,0.51
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.24,1.42,0.51
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.57,1.35,0.4
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.65,0.85,0.67
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.1,1.45,0.62
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.43,0.73,0.7
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.74,1.03,0.62
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.43,0.7,0.66
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.1,1.34,0.63
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.17,0.84,0.46
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.95,0.84,0.48
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.93,0.76,0.43
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,1.0,0.88,0.54
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.92,1.14,0.63
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.77,1.45,0.64
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.26,1.05,0.48
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.9,0.77,0.67
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.26,0.97,0.39
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,1.0,0.5,0.31
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.56,1.2,0.38
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.22,0.68,0.31
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.13,1.35,0.54
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.98,1.34,0.62
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.3,1.06,0.57
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.3,1.06,0.4
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.2,1.45,0.33
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.67,1.17,0.66
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.92,0.67,0.41
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.24,1.24,0.49
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.78,1.19,0.48
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.81,0.59,0.45
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.41,0.94,0.32
lawyer,Education,Increasing,High,95765.84,High School,20,491,2297,0.55,48.24,Brazil,21.74,3.678207739307536,Medium,Regular,0.41,0.52,0.57
